Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01701,"Beans, dry",2007,2007,tonnes,64.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01701,"Beans, dry",2008,2008,tonnes,301.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01701,"Beans, dry",2009,2009,tonnes,664.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01701,"Beans, dry",2011,2011,tonnes,1047.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01701,"Beans, dry",2012,2012,tonnes,330.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01701,"Beans, dry",2013,2013,tonnes,93.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01701,"Beans, dry",2014,2014,tonnes,109.78,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01701,"Beans, dry",2015,2015,tonnes,145.31,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01701,"Beans, dry",2017,2017,tonnes,210.8,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01701,"Beans, dry",2020,2020,tonnes,84.75,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01701,"Beans, dry",2021,2021,tonnes,72.74,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,02960.01,Beeswax,2012,2012,tonnes,0.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,02960.01,Beeswax,2020,2020,tonnes,1.65,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,02960.01,Beeswax,2021,2021,tonnes,4.12,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.13,Bran of cereals n.e.c.,2005,2005,tonnes,1.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.13,Bran of cereals n.e.c.,2007,2007,tonnes,30.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.13,Bran of cereals n.e.c.,2008,2008,tonnes,301.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.13,Bran of cereals n.e.c.,2009,2009,tonnes,42.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.13,Bran of cereals n.e.c.,2011,2011,tonnes,17.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.13,Bran of cereals n.e.c.,2012,2012,tonnes,48.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.13,Bran of cereals n.e.c.,2014,2014,tonnes,271.49,I,Imputed value
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.13,Bran of cereals n.e.c.,2015,2015,tonnes,949.27,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.04,Bran of maize,2005,2005,tonnes,39.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.04,Bran of maize,2006,2006,tonnes,24.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.04,Bran of maize,2007,2007,tonnes,257.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.04,Bran of maize,2008,2008,tonnes,30.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.04,Bran of maize,2011,2011,tonnes,4.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.04,Bran of maize,2012,2012,tonnes,1.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.04,Bran of maize,2014,2014,tonnes,132.39,I,Imputed value
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.04,Bran of maize,2015,2015,tonnes,132.93,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.14,Bran of pulses,2007,2007,tonnes,68.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.14,Bran of pulses,2009,2009,tonnes,52.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.14,Bran of pulses,2011,2011,tonnes,3.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.14,Bran of pulses,2012,2012,tonnes,72.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.14,Bran of pulses,2014,2014,tonnes,1.21,I,Imputed value
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.14,Bran of pulses,2015,2015,tonnes,5.42,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.01,Bran of wheat,2004,2004,tonnes,6.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.01,Bran of wheat,2005,2005,tonnes,756.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.01,Bran of wheat,2006,2006,tonnes,47.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.01,Bran of wheat,2007,2007,tonnes,1413.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.01,Bran of wheat,2008,2008,tonnes,1690.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.01,Bran of wheat,2009,2009,tonnes,2783.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.01,Bran of wheat,2011,2011,tonnes,17913.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.01,Bran of wheat,2012,2012,tonnes,16061.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.01,Bran of wheat,2013,2013,tonnes,16143.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.01,Bran of wheat,2014,2014,tonnes,10110.19,I,Imputed value
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,39120.01,Bran of wheat,2015,2015,tonnes,7098.94,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01377,"Brazil nuts, in shell",2002,2002,tonnes,18.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01377,"Brazil nuts, in shell",2007,2007,tonnes,2.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,F0020,Bread,2004,2004,tonnes,40.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,F0020,Bread,2005,2005,tonnes,1.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,F0020,Bread,2007,2007,tonnes,0.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,F0020,Bread,2008,2008,tonnes,6.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,F0020,Bread,2009,2009,tonnes,6.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,F0020,Bread,2011,2011,tonnes,7.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,F0020,Bread,2012,2012,tonnes,46.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,F0020,Bread,2015,2015,tonnes,9.22,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,23140.03,Breakfast cereals,2004,2004,tonnes,8.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,23140.03,Breakfast cereals,2005,2005,tonnes,56.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,23140.03,Breakfast cereals,2006,2006,tonnes,88.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,23140.03,Breakfast cereals,2007,2007,tonnes,98.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,23140.03,Breakfast cereals,2008,2008,tonnes,19.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,23140.03,Breakfast cereals,2009,2009,tonnes,1.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,23140.03,Breakfast cereals,2011,2011,tonnes,0.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,23140.03,Breakfast cereals,2013,2013,tonnes,5.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,23140.03,Breakfast cereals,2014,2014,tonnes,2.61,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01702,"Broad beans and horse beans, dry",2004,2004,tonnes,0.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01243,"Broad beans and horse beans, green",2004,2004,tonnes,30.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01243,"Broad beans and horse beans, green",2005,2005,tonnes,47.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01243,"Broad beans and horse beans, green",2006,2006,tonnes,15.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01243,"Broad beans and horse beans, green",2007,2007,tonnes,24.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01243,"Broad beans and horse beans, green",2008,2008,tonnes,48.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01243,"Broad beans and horse beans, green",2011,2011,tonnes,9.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01192,Buckwheat,2005,2005,tonnes,4.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01192,Buckwheat,2006,2006,tonnes,1.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01192,Buckwheat,2007,2007,tonnes,4.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01192,Buckwheat,2008,2008,tonnes,1.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01192,Buckwheat,2009,2009,tonnes,5.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01192,Buckwheat,2012,2012,tonnes,0.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,22241.01,Butter of cow milk,2003,2003,tonnes,0.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,22241.01,Butter of cow milk,2005,2005,tonnes,3.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,22241.01,Butter of cow milk,2006,2006,tonnes,124.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,22241.01,Butter of cow milk,2007,2007,tonnes,168.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,22241.01,Butter of cow milk,2011,2011,tonnes,0.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,22241.01,Butter of cow milk,2016,2016,tonnes,116.0,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,22241.01,Butter of cow milk,2017,2017,tonnes,59.65,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,22230.03,"Buttermilk, curdled and acidified milk",2005,2005,tonnes,1.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01212,Cabbages,2007,2007,tonnes,0.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01212,Cabbages,2008,2008,tonnes,1.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,21910.16,Cake of  linseed,2021,2021,tonnes,0.0,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,21910.03,Cake of  soya beans,2003,2003,tonnes,180.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,21910.90,"Cake, oilseeds nes",2009,2009,tonnes,6.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5908,Export Quantity,02121.01,Camels,2012,2012,Head,31.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01195,Canary seed,2004,2004,tonnes,33.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01229,Cantaloupes and other melons,2004,2004,tonnes,3776.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01229,Cantaloupes and other melons,2005,2005,tonnes,2528.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01229,Cantaloupes and other melons,2006,2006,tonnes,2343.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01229,Cantaloupes and other melons,2007,2007,tonnes,809.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01229,Cantaloupes and other melons,2008,2008,tonnes,4846.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01229,Cantaloupes and other melons,2009,2009,tonnes,3897.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01229,Cantaloupes and other melons,2011,2011,tonnes,7016.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01229,Cantaloupes and other melons,2012,2012,tonnes,5109.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01229,Cantaloupes and other melons,2013,2013,tonnes,2599.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01229,Cantaloupes and other melons,2014,2014,tonnes,3899.31,I,Imputed value
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01229,Cantaloupes and other melons,2015,2015,tonnes,3370.97,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01229,Cantaloupes and other melons,2016,2016,tonnes,851.0,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01229,Cantaloupes and other melons,2017,2017,tonnes,525.3,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01229,Cantaloupes and other melons,2020,2020,tonnes,1988.98,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01229,Cantaloupes and other melons,2021,2021,tonnes,3709.02,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01251,Carrots and turnips,2004,2004,tonnes,1189.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01251,Carrots and turnips,2005,2005,tonnes,193.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01251,Carrots and turnips,2006,2006,tonnes,889.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01251,Carrots and turnips,2007,2007,tonnes,2335.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01251,Carrots and turnips,2008,2008,tonnes,1159.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01251,Carrots and turnips,2009,2009,tonnes,138.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01251,Carrots and turnips,2011,2011,tonnes,86.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01251,Carrots and turnips,2012,2012,tonnes,1202.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01251,Carrots and turnips,2013,2013,tonnes,362.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01251,Carrots and turnips,2014,2014,tonnes,304.52,I,Imputed value
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01251,Carrots and turnips,2015,2015,tonnes,25.6,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01251,Carrots and turnips,2021,2021,tonnes,79.7,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01372,"Cashew nuts, in shell",2002,2002,tonnes,1.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01372,"Cashew nuts, in shell",2005,2005,tonnes,2.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,21424,"Cashew nuts, shelled",2004,2004,tonnes,31.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,21424,"Cashew nuts, shelled",2007,2007,tonnes,1.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01447,Castor oil seeds,2008,2008,tonnes,37.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5908,Export Quantity,02111,Cattle,2014,2014,Head,330.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,02111,Cattle,2014,2014,tonnes,0.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,21512,"Cattle fat, unrendered",2015,2015,tonnes,3.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01213,Cauliflowers and broccoli,2004,2004,tonnes,3.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,23140.08,Cereal preparations,2004,2004,tonnes,1.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,23140.08,Cereal preparations,2005,2005,tonnes,14.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,23140.08,Cereal preparations,2006,2006,tonnes,0.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,23140.08,Cereal preparations,2007,2007,tonnes,4.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,23140.08,Cereal preparations,2008,2008,tonnes,1.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,23140.08,Cereal preparations,2012,2012,tonnes,65.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,23140.08,Cereal preparations,2013,2013,tonnes,44.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,23140.08,Cereal preparations,2014,2014,tonnes,203.32,I,Imputed value
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,23140.08,Cereal preparations,2015,2015,tonnes,325.98,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01913,"Cereal straw, husks, unprepared, ground, pressed, or in the form of pellets",2005,2005,tonnes,0.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01913,"Cereal straw, husks, unprepared, ground, pressed, or in the form of pellets",2008,2008,tonnes,29.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01913,"Cereal straw, husks, unprepared, ground, pressed, or in the form of pellets",2009,2009,tonnes,48.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01199.90,Cereals n.e.c.,2002,2002,tonnes,79.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01199.90,Cereals n.e.c.,2003,2003,tonnes,20.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01199.90,Cereals n.e.c.,2004,2004,tonnes,159.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01199.90,Cereals n.e.c.,2005,2005,tonnes,202.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01199.90,Cereals n.e.c.,2006,2006,tonnes,90.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01199.90,Cereals n.e.c.,2007,2007,tonnes,56.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01199.90,Cereals n.e.c.,2008,2008,tonnes,878.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01199.90,Cereals n.e.c.,2009,2009,tonnes,13.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01199.90,Cereals n.e.c.,2011,2011,tonnes,10.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01199.90,Cereals n.e.c.,2012,2012,tonnes,65.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01199.90,Cereals n.e.c.,2013,2013,tonnes,75.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01199.90,Cereals n.e.c.,2014,2014,tonnes,276.13,I,Imputed value
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01199.90,Cereals n.e.c.,2015,2015,tonnes,1092.83,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01199.90,Cereals n.e.c.,2020,2020,tonnes,6.6,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,22251.01,Cheese from whole cow milk,2003,2003,tonnes,4.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,22251.01,Cheese from whole cow milk,2004,2004,tonnes,15.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,22251.01,Cheese from whole cow milk,2005,2005,tonnes,158.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,22251.01,Cheese from whole cow milk,2006,2006,tonnes,265.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,22251.01,Cheese from whole cow milk,2007,2007,tonnes,4.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,22251.01,Cheese from whole cow milk,2008,2008,tonnes,0.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,22251.01,Cheese from whole cow milk,2009,2009,tonnes,177.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01344.02,Cherries,2004,2004,tonnes,8.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01344.02,Cherries,2007,2007,tonnes,0.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01703,"Chick peas, dry",2006,2006,tonnes,1.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01703,"Chick peas, dry",2007,2007,tonnes,0.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01703,"Chick peas, dry",2009,2009,tonnes,5.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01691,Chicory roots,2004,2004,tonnes,1.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2004,2004,tonnes,0.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2005,2005,tonnes,80.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2006,2006,tonnes,21.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2007,2007,tonnes,10.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2009,2009,tonnes,3.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2012,2012,tonnes,2.0,A,Official figure
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2014,2014,tonnes,1.93,I,Imputed value
TM,Detailed trade matrix,887,Yemen,682,Saudi Arabia,5910,Export Quantity,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,2020,tonnes,83.8,T,Unofficial figure
