state_name,county_name,lon,lat
TEXAS,MEDINA,-98.8849994,29.4743308
TEXAS,TRAVIS,-97.7561392,30.2878569
TEXAS,WASHINGTON,-96.3936114,30.2226352
TEXAS,WILSON,-101.7252037,33.3206498
TEXAS,KLEBERG,-97.86240194110285,27.468212649999998
TEXAS,NUECES,-97.6199942,27.7153774
TEXAS,BRAZORIA,-95.5691126,29.0444147
TEXAS,CALHOUN,-96.6736551,28.5031572
TEXAS,CHAMBERS,-97.3623874,31.1158593
TEXAS,FORT BEND,-95.7807348,29.511218
TEXAS,HARRIS,-95.3741247,29.8119769
TEXAS,JACKSON,-96.55561,28.9224028
TEXAS,LIBERTY,-94.7856262,30.0856736
TEXAS,VICTORIA,-96.9848646,28.8202926
TEXAS,WHARTON,-96.2291474,29.2454534
TEXAS,ATASCOSA,-98.7730126,29.2245268
TEXAS,DIMMIT,-97.3178338,31.120735
TEXAS,DUVAL,-97.73747294392254,30.416036249999998
TEXAS,FRIO,-95.0971657,29.6900329
TEXAS,JIM WELLS,-98.0648351,27.7647611
TEXAS,LASALLE,-96.464354,28.8486918
TEXAS,LIVE OAK,-97.2352744,32.3674145
TEXAS,MCMULLEN,-98.5520169,29.4459325
TEXAS,ZAVALA,-95.08952955057865,29.75373445
TEXAS,WILLACY,-97.5157488,25.9814512
WASHINGTON,SKAGIT,-121.7332784,48.4596092
WASHINGTON,SNOHOMISH,-121.7304882,48.0074736
WASHINGTON,BENTON,-119.5286424,46.1691702
WASHINGTON,KLICKITAT,-120.7976033,45.8767731
WASHINGTON,OKANOGAN,-119.6527477,48.5158513
WASHINGTON,YAKIMA,-120.510842,46.601557
WASHINGTON,SPOKANE,-117.42351,47.6571934
WASHINGTON,STEVENS,-117.8489411,48.4249969
WASHINGTON,ADAMS,-118.5934644,46.9723633
WASHINGTON,DOUGLAS,-119.6075365,47.7652709
WASHINGTON,FRANKLIN,-118.8935483,46.5654696
WASHINGTON,GRANT,-119.4904332,47.119015
WASHINGTON,LINCOLN,-118.3588615,47.5664588
WASHINGTON,ASOTIN,-117.2045179,46.1678079
WASHINGTON,COLUMBIA,-117.9174697,46.2947665
WASHINGTON,GARFIELD,-117.5294769,46.4604687
WASHINGTON,WALLA WALLA,-118.5174284,46.2055155
WASHINGTON,WHITMAN,-117.5286172,46.9428831
