source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,yield,CV (%)
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,65.0,65,GRAHAM,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, GRAHAM",2004,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,16.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,65.0,65,GRAHAM,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, GRAHAM",2003,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,44.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,65.0,65,GRAHAM,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, GRAHAM",2002,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,26.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,65.0,65,GRAHAM,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, GRAHAM",2001,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,43.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,65.0,65,GRAHAM,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, GRAHAM",2000,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,36.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,137.0,137,NORTON,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, NORTON",2007,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,30.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,137.0,137,NORTON,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, NORTON",2006,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,27.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,137.0,137,NORTON,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, NORTON",2005,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,36.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,137.0,137,NORTON,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, NORTON",2004,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,18.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,137.0,137,NORTON,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, NORTON",2003,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,42.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,137.0,137,NORTON,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, NORTON",2002,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,29.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,137.0,137,NORTON,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, NORTON",2001,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,40.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,137.0,137,NORTON,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, NORTON",2000,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,37.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,153.0,153,RAWLINS,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, RAWLINS",2007,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,43.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,153.0,153,RAWLINS,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, RAWLINS",2006,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,16.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,153.0,153,RAWLINS,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, RAWLINS",2005,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,34.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,153.0,153,RAWLINS,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, RAWLINS",2004,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,16.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,153.0,153,RAWLINS,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, RAWLINS",2003,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,42.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,153.0,153,RAWLINS,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, RAWLINS",2002,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,31.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,153.0,153,RAWLINS,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, RAWLINS",2001,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,43.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,153.0,153,RAWLINS,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, RAWLINS",2000,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,30.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,179.0,179,SHERIDAN,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, SHERIDAN",2007,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,45.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,179.0,179,SHERIDAN,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, SHERIDAN",2006,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,17.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,179.0,179,SHERIDAN,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, SHERIDAN",2005,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,45.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,179.0,179,SHERIDAN,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, SHERIDAN",2004,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,23.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,179.0,179,SHERIDAN,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, SHERIDAN",2003,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,42.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,179.0,179,SHERIDAN,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, SHERIDAN",2002,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,32.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,179.0,179,SHERIDAN,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, SHERIDAN",2001,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,40.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,179.0,179,SHERIDAN,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, SHERIDAN",2000,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,33.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,181.0,181,SHERMAN,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, SHERMAN",2007,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,46.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,181.0,181,SHERMAN,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, SHERMAN",2006,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,22.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,181.0,181,SHERMAN,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, SHERMAN",2005,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,27.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,181.0,181,SHERMAN,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, SHERMAN",2004,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,18.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,181.0,181,SHERMAN,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, SHERMAN",2003,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,36.0,
SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,20,20,KS,KANSAS,10,NORTHWEST,181.0,181,SHERMAN,,,0,,,9000,UNITED STATES,"KANSAS, NORTHWEST, SHERMAN",2002,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,26.0,
