Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,1371,"Almonds, in shell",2013,2013,tonnes,3,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,1371,"Almonds, in shell",2015,2015,tonnes,0.5,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,1371,"Almonds, in shell",2018,2018,tonnes,1.7,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,1371,"Almonds, in shell",2019,2019,tonnes,56.03,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,21422,"Almonds, shelled",2013,2013,tonnes,3,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,21422,"Almonds, shelled",2014,2014,tonnes,0.07,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,21422,"Almonds, shelled",2018,2018,tonnes,2,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,21422,"Almonds, shelled",2019,2019,tonnes,54.82,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,1654,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2007,2007,tonnes,74,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,21429.07,"Coconuts, desiccated",2018,2018,tonnes,0.51,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,F1293,Crude organic material n.e.c.,2009,2009,tonnes,0,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,F1293,Crude organic material n.e.c.,2011,2011,tonnes,24,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,F1293,Crude organic material n.e.c.,2012,2012,tonnes,0,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,F1293,Crude organic material n.e.c.,2013,2013,tonnes,0,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2012,2012,tonnes,46,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2017,2017,tonnes,24,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2018,2018,tonnes,14.6,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2019,2019,tonnes,130.68,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,1651,"Pepper (Piper spp.), raw",2007,2007,tonnes,3,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,1375,"Pistachios, in shell",2019,2019,tonnes,4.7,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,21411,Raisins,2018,2018,tonnes,5.1,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,21411,Raisins,2019,2019,tonnes,74.12,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,23210.04,Sugar and syrups n.e.c.,2008,2008,tonnes,0,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,23670.01,Sugar confectionery,2015,2015,tonnes,19,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,23670.01,Sugar confectionery,2019,2019,tonnes,6.2,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,1990.01,"Vegetable products, fresh or dry n.e.c.",2011,2011,tonnes,22,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,1990.01,"Vegetable products, fresh or dry n.e.c.",2012,2012,tonnes,111,A,Official figure
TM,Detailed trade matrix,887,Yemen,4,Afghanistan,5610,Import Quantity,1990.01,"Vegetable products, fresh or dry n.e.c.",2013,2013,tonnes,92,A,Official figure
TM,Detailed trade matrix,887,Yemen,12,Algeria,5610,Import Quantity,F0020,Bread,2018,2018,tonnes,1.86,A,Official figure
TM,Detailed trade matrix,887,Yemen,12,Algeria,5610,Import Quantity,22251.01,Cheese from whole cow milk,2018,2018,tonnes,3.76,A,Official figure
TM,Detailed trade matrix,887,Yemen,12,Algeria,5610,Import Quantity,F0666,Chocolate products nes,2017,2017,tonnes,35.48,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,12,Algeria,5610,Import Quantity,F0666,Chocolate products nes,2018,2018,tonnes,42.38,A,Official figure
TM,Detailed trade matrix,887,Yemen,12,Algeria,5610,Import Quantity,23490.01,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",2018,2018,tonnes,10.28,A,Official figure
TM,Detailed trade matrix,887,Yemen,12,Algeria,5610,Import Quantity,23490.01,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",2019,2019,tonnes,34.92,A,Official figure
TM,Detailed trade matrix,887,Yemen,12,Algeria,5610,Import Quantity,F1232,Food preparations n.e.c.,2011,2011,tonnes,2,A,Official figure
TM,Detailed trade matrix,887,Yemen,12,Algeria,5610,Import Quantity,F0623,Fruit prepared n.e.c.,2012,2012,tonnes,3,A,Official figure
TM,Detailed trade matrix,887,Yemen,12,Algeria,5610,Import Quantity,F0022,Pastry,2017,2017,tonnes,116.85,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,12,Algeria,5610,Import Quantity,F0022,Pastry,2018,2018,tonnes,39.99,A,Official figure
TM,Detailed trade matrix,887,Yemen,12,Algeria,5610,Import Quantity,F0022,Pastry,2019,2019,tonnes,19.44,A,Official figure
TM,Detailed trade matrix,887,Yemen,12,Algeria,5610,Import Quantity,23520,Refined sugar,2011,2011,tonnes,70,A,Official figure
TM,Detailed trade matrix,887,Yemen,12,Algeria,5610,Import Quantity,23520,Refined sugar,2019,2019,tonnes,10032,A,Official figure
TM,Detailed trade matrix,887,Yemen,12,Algeria,5610,Import Quantity,2413,"Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol; spirits, liqueurs and other spirituous beverages",2004,2004,tonnes,0,A,Official figure
TM,Detailed trade matrix,887,Yemen,24,Angola,5610,Import Quantity,F1293,Crude organic material n.e.c.,2002,2002,tonnes,1,A,Official figure
TM,Detailed trade matrix,887,Yemen,28,Antigua and Barbuda,5610,Import Quantity,F0022,Pastry,2006,2006,tonnes,15,A,Official figure
TM,Detailed trade matrix,887,Yemen,28,Antigua and Barbuda,5610,Import Quantity,23670.01,Sugar confectionery,2006,2006,tonnes,17,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1341,Apples,2008,2008,tonnes,1,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1341,Apples,2014,2014,tonnes,37.52,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1341,Apples,2015,2015,tonnes,0.95,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1311,Avocados,2005,2005,tonnes,169,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1311,Avocados,2006,2006,tonnes,114,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1311,Avocados,2019,2019,tonnes,3,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1701,"Beans, dry",2019,2019,tonnes,47.92,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,39120.04,Bran of maize,2018,2018,tonnes,80,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,23140.03,Breakfast cereals,2015,2015,tonnes,3.4,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,22241.01,Butter of cow milk,2013,2013,tonnes,34,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,22241.01,Butter of cow milk,2014,2014,tonnes,61.5,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,22241.01,Butter of cow milk,2017,2017,tonnes,25,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,22241.01,Butter of cow milk,2018,2018,tonnes,25,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.03,Cake of  soya beans,2002,2002,tonnes,57053,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.03,Cake of  soya beans,2003,2003,tonnes,8727,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.03,Cake of  soya beans,2004,2004,tonnes,28648,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.03,Cake of  soya beans,2005,2005,tonnes,48518,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.03,Cake of  soya beans,2006,2006,tonnes,37333,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.03,Cake of  soya beans,2008,2008,tonnes,59566,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.03,Cake of  soya beans,2009,2009,tonnes,112704,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.03,Cake of  soya beans,2013,2013,tonnes,102125,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.03,Cake of  soya beans,2014,2014,tonnes,239637,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.03,Cake of  soya beans,2015,2015,tonnes,84272,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.03,Cake of  soya beans,2016,2016,tonnes,175775,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.03,Cake of  soya beans,2017,2017,tonnes,194291,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.03,Cake of  soya beans,2018,2018,tonnes,98069,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.03,Cake of  soya beans,2019,2019,tonnes,72210,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.03,Cake of  soya beans,2020,2020,tonnes,280747,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.05,Cake of copra,2019,2019,tonnes,7,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.15,Cake of cottonseed,2009,2009,tonnes,20,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.04,Cake of groundnuts,2004,2004,tonnes,3550,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.04,Cake of groundnuts,2005,2005,tonnes,67,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.04,Cake of groundnuts,2015,2015,tonnes,6800,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.04,Cake of groundnuts,2018,2018,tonnes,3373,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.90,"Cake, oilseeds nes",2004,2004,tonnes,1500,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.90,"Cake, oilseeds nes",2008,2008,tonnes,6753,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.90,"Cake, oilseeds nes",2009,2009,tonnes,10812,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.90,"Cake, oilseeds nes",2013,2013,tonnes,53668,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.90,"Cake, oilseeds nes",2014,2014,tonnes,44895,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.90,"Cake, oilseeds nes",2015,2015,tonnes,61737,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.90,"Cake, oilseeds nes",2018,2018,tonnes,79484,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21910.90,"Cake, oilseeds nes",2019,2019,tonnes,141506,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,23140.08,Cereal preparations,2009,2009,tonnes,74,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,23140.08,Cereal preparations,2013,2013,tonnes,26,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,23140.08,Cereal preparations,2014,2014,tonnes,25.8,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,23140.08,Cereal preparations,2015,2015,tonnes,10,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1199.90,Cereals n.e.c.,2015,2015,tonnes,12.3,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1199.90,Cereals n.e.c.,2018,2018,tonnes,8,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1199.90,Cereals n.e.c.,2019,2019,tonnes,266.5,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,22251.01,Cheese from whole cow milk,2014,2014,tonnes,1.26,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1703,"Chick peas, dry",2016,2016,tonnes,46,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1703,"Chick peas, dry",2017,2017,tonnes,72,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1703,"Chick peas, dry",2019,2019,tonnes,32.75,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,F0666,Chocolate products nes,2002,2002,tonnes,11,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,F0666,Chocolate products nes,2005,2005,tonnes,16,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,F0666,Chocolate products nes,2006,2006,tonnes,32,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,F0666,Chocolate products nes,2008,2008,tonnes,59,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,F0666,Chocolate products nes,2013,2013,tonnes,14,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,F0666,Chocolate products nes,2016,2016,tonnes,2.4,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,F0666,Chocolate products nes,2017,2017,tonnes,36.04,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,23490.01,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",2016,2016,tonnes,9.6,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,F1293,Crude organic material n.e.c.,2004,2004,tonnes,0,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,F1243,Fat preparations n.e.c.,2015,2015,tonnes,32.4,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,F1243,Fat preparations n.e.c.,2019,2019,tonnes,12.47,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,23120.03,Flour of maize,2004,2004,tonnes,44,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,23120.03,Flour of maize,2015,2015,tonnes,25.2,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21920,"Flours and meals of oil seeds or oleaginous fruits, except those of mustard",2018,2018,tonnes,12427.47,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,F1232,Food preparations n.e.c.,2003,2003,tonnes,20,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,F1232,Food preparations n.e.c.,2004,2004,tonnes,25,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,F1232,Food preparations n.e.c.,2014,2014,tonnes,130,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,F1232,Food preparations n.e.c.,2015,2015,tonnes,104,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,23999.02,"Food preparations of flour, meal or malt extract",2015,2015,tonnes,103.2,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,23999.02,"Food preparations of flour, meal or malt extract",2018,2018,tonnes,6.2,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,23999.02,"Food preparations of flour, meal or malt extract",2019,2019,tonnes,16.8,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,39170.01,Food wastes,2003,2003,tonnes,3475,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,39170.01,Food wastes,2018,2018,tonnes,0,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,39170.01,Food wastes,2019,2019,tonnes,56,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,F0623,Fruit prepared n.e.c.,2002,2002,tonnes,17,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,F0623,Fruit prepared n.e.c.,2006,2006,tonnes,43,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,22241.02,Ghee from cow milk,2014,2014,tonnes,2.5,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1657,"Ginger, raw",2019,2019,tonnes,1.5,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,F1275,hydrogenated oils and fats,2013,2013,tonnes,46,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,F1275,hydrogenated oils and fats,2019,2019,tonnes,22.38,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21439.90,Juice of fruits n.e.c.,2006,2006,tonnes,106,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1704,"Lentils, dry",2015,2015,tonnes,48,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,112,Maize (corn),2002,2002,tonnes,207907,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,112,Maize (corn),2003,2003,tonnes,135675,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,112,Maize (corn),2004,2004,tonnes,71563,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,112,Maize (corn),2005,2005,tonnes,203829,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,112,Maize (corn),2006,2006,tonnes,261312,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,112,Maize (corn),2007,2007,tonnes,293205,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,112,Maize (corn),2008,2008,tonnes,50514,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,112,Maize (corn),2009,2009,tonnes,342733,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,112,Maize (corn),2013,2013,tonnes,346404,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,112,Maize (corn),2014,2014,tonnes,880928.37,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,112,Maize (corn),2015,2015,tonnes,498098.76,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,112,Maize (corn),2016,2016,tonnes,620605.77,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,112,Maize (corn),2017,2017,tonnes,589079,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,112,Maize (corn),2018,2018,tonnes,604625.7,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,112,Maize (corn),2019,2019,tonnes,693330,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,112,Maize (corn),2020,2020,tonnes,696227,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,112,Maize (corn),2021,2021,tonnes,625740.8,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21121,"Meat of chickens, fresh or chilled",2005,2005,tonnes,261,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21121,"Meat of chickens, fresh or chilled",2006,2006,tonnes,677,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21121,"Meat of chickens, fresh or chilled",2008,2008,tonnes,939,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21121,"Meat of chickens, fresh or chilled",2009,2009,tonnes,2163,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21121,"Meat of chickens, fresh or chilled",2013,2013,tonnes,1868,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21121,"Meat of chickens, fresh or chilled",2014,2014,tonnes,3313.57,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21121,"Meat of chickens, fresh or chilled",2015,2015,tonnes,4817.6,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21121,"Meat of chickens, fresh or chilled",2016,2016,tonnes,4173.87,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21121,"Meat of chickens, fresh or chilled",2017,2017,tonnes,3551.56,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21121,"Meat of chickens, fresh or chilled",2019,2019,tonnes,1377.98,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21122,"Meat of ducks, fresh or chilled",2019,2019,tonnes,84,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21115,"Meat of sheep, fresh or chilled",2019,2019,tonnes,77.62,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21124,"Meat of turkeys, fresh or chilled",2015,2015,tonnes,153.28,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,2910,Natural honey,2008,2008,tonnes,19,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,2910,Natural honey,2009,2009,tonnes,18,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1653,"Nutmeg, mace, cardamoms, raw",2007,2007,tonnes,1,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,23140.07,"Oats, rolled",2019,2019,tonnes,50,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1359.90,"Other fruits, n.e.c.",2019,2019,tonnes,4,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1699,"Other stimulant, spice and aromatic crops, n.e.c.",2019,2019,tonnes,0.75,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1491.02,Palm kernels,2002,2002,tonnes,4400,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21399.01,Paste of tomatoes,2015,2015,tonnes,1.75,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,F0022,Pastry,2014,2014,tonnes,38.51,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1342.01,Pears,2004,2004,tonnes,29,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1342.01,Pears,2008,2008,tonnes,356,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1342.01,Pears,2009,2009,tonnes,116,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1342.01,Pears,2011,2011,tonnes,4,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1342.01,Pears,2013,2013,tonnes,445,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1342.01,Pears,2014,2014,tonnes,262.9,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1342.01,Pears,2015,2015,tonnes,47.87,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1342.01,Pears,2019,2019,tonnes,157.62,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1705,"Peas, dry",2008,2008,tonnes,427,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1705,"Peas, dry",2014,2014,tonnes,184,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1705,"Peas, dry",2017,2017,tonnes,48,T,Unofficial figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1705,"Peas, dry",2018,2018,tonnes,7,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,1318,Pineapples,2019,2019,tonnes,27.5,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,21495.01,Prepared groundnuts,2015,2015,tonnes,0.12,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,23520,Refined sugar,2002,2002,tonnes,14000,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,22212,Skim milk and whey powder,2003,2003,tonnes,69,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,22212,Skim milk and whey powder,2005,2005,tonnes,56,A,Official figure
TM,Detailed trade matrix,887,Yemen,32,Argentina,5610,Import Quantity,22212,Skim milk and whey powder,2006,2006,tonnes,50,A,Official figure
